Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
5095,SUZUKI,MARUTI,1996,1300,Manual,Petrol,319000,Horana,1/30/2025,No Leasing,NEW,Available,Not_Available,Not_Available,Not_Available,12
5096,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Ratnapura,1/30/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.35
5097,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Kandy,1/30/2025,No Leasing,USED,Available,Available,Available,Available,17
5098,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Warakapola,1/30/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.45
5099,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Kuliyapitiya,1/29/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,17.4
5100,SUZUKI,MARUTI,1996,800,Manual,Petrol,319000,Embilipitiya,1/29/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12
5101,SUZUKI,MARUTI,2010,1500,Manual,Petrol,165000,Kuliyapitiya,1/29/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.5
5102,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Malabe,1/29/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5
5103,SUZUKI,MARUTI,2009,800,Manual,Petrol,176000,Malabe,1/29/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.75
5104,SUZUKI,MARUTI,2010,800,Manual,Petrol,165000,Malabe,1/29/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.5
5105,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Malabe,1/29/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5
5106,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Malabe,1/29/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.5
5107,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Gampaha,1/29/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.03478261
5108,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Kandy,1/29/2025,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5109,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Kandy,1/28/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.9
5110,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Minuwangoda,1/18/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.03478261
5111,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,Ja-Ela,1/18/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.185
5112,SUZUKI,MARUTI,2005,-796,Manual,Petrol,220000,Colombo,1/17/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,18.75
5113,SUZUKI,MARUTI,2006,-800,Manual,Petrol,209000,Colombo,1/17/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5114,SUZUKI,MARUTI,2009,800,Manual,Petrol,176000,Chilaw,1/15/2025,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,24
5115,SUZUKI,MARUTI,2006,800,Manual,,209000,Kandy,1/15/2025,No Leasing,USED,Available,Available,Available,Available,16.87
5116,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Badulla,1/14/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5117,SUZUKI,MARUTI,2006,795,Manual,Petrol,209000,Matara,1/14/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5118,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Kegalle,1/14/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.85
5119,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Ja-Ela,1/14/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.69166667
5120,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,Matara,1/14/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15
5121,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,,1/14/2025,,USED,Available,Not_Available,Not_Available,Not_Available,15.185
5122,SUZUKI,MARUTI,2012,-800,Manual,Petrol,143000,Horana,1/14/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.65
5123,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Embilipitiya,1/13/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,14.95
5124,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Anuradapura,1/13/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5
5125,SUZUKI,MARUTI,2008,800,Manual,Petrol,187000,Kandy,1/12/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.35
5126,SUZUKI,MARUTI,2008,800,Manual,Petrol,187000,Horana,1/11/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.43125
5127,SUZUKI,MARUTI,2006,650,Manual,Petrol,209000,Kandy,1/11/2025,No Leasing,USED,Available,Available,Available,Available,16.87
5128,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Panadura,1/11/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16
5129,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Kandy,1/11/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.75
5130,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Matara,1/10/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17
5131,SUZUKI,MARUTI,2009,800,Manual,Petrol,176000,Horana,1/10/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.5
5132,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Horana,1/10/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5133,SUZUKI,MARUTI,2010,800,Manual,Petrol,165000,Kegalle,1/10/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.5
5134,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Matugama,1/9/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5
5135,SUZUKI,MARUTI,2007,,Manual,,198000,Homagama,1/9/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.52105263
5136,SUZUKI,MARUTI,2014,800,Manual,Petrol,121000,Kandy,1/9/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,21.2
5137,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Ja-Ela,1/9/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5138,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Horana,1/8/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5139,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Embilipitiya,1/8/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.9
5140,SUZUKI,MARUTI,2006,-800,Manual,Petrol,209000,Kurunegala,1/8/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5141,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Kandy,1/8/2025,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,16
5142,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Hambantota,1/7/2025,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5143,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Divulapitiya,1/7/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,18
5144,SUZUKI,MARUTI,1995,800,Manual,Petrol,330000,Negombo,1/6/2025,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,12
5145,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Mawanella,1/6/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17
5146,SUZUKI,MARUTI,2010,796,Manual,Petrol,165000,Kandy,1/6/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17
5147,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Moratuwa,1/6/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5148,SUZUKI,MARUTI,2008,800,Manual,Petrol,187000,Kandy,1/6/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.5
5149,SUZUKI,MARUTI,2013,-799,Manual,Petrol,132000,Divulapitiya,1/5/2025,No Leasing,USED,Available,Not_Available,Available,Not_Available,19.75
5150,SUZUKI,MARUTI,2011,-800,Manual,Petrol,154000,Matara,1/5/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.25
5151,SUZUKI,MARUTI,2010,800,Manual,Petrol,165000,Kegalle,1/28/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.75
5152,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Kuliyapitiya,1/28/2025,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,16.87
5153,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Kandy,1/28/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,19.5
5154,SUZUKI,MARUTI,2007,795,Manual,Petrol,198000,Galle,1/28/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.52105263
5155,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Embilipitiya,1/28/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.25
5156,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Galle,1/28/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17
5157,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Matale,1/28/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,17.5
5158,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Hambantota,1/28/2025,No Leasing,NEW,Available,Not_Available,Not_Available,Not_Available,17.5
5159,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Kaduwela,1/27/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.25
5160,SUZUKI,MARUTI,1994,800,Manual,Petrol,341000,Kurunegala,1/27/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,12
5161,SUZUKI,MARUTI,2010,,Manual,Petrol,165000,Homagama,1/27/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.95
5162,SUZUKI,MARUTI,2010,800,Manual,Petrol,165000,Tangalle,1/27/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.134375
5163,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,Kurunegala,1/26/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.185
5164,SUZUKI,MARUTI,2008,800,Manual,Petrol,187000,Badulla,1/26/2025,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,18.95
5165,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Kuliyapitiya,1/26/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.4
5166,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Colombo,1/26/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5167,SUZUKI,MARUTI,1994,800,Manual,Petrol,341000,Kandy,1/26/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12
5168,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Kandy,1/26/2025,No Leasing,NEW,Available,Not_Available,Not_Available,Not_Available,16.8
5169,SUZUKI,MARUTI,2008,800,Manual,Petrol,187000,Ja-Ela,1/26/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.43125
5170,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,Chilaw,1/25/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.185
5171,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Kurunegala,1/25/2025,No Leasing,USED,Available,Available,Available,Available,16.75
5172,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,Ja-Ela,1/25/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.185
5173,SUZUKI,MARUTI,2010,800,Manual,Petrol,165000,Kurunegala,1/23/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.5
5174,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Kandy,1/22/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.75
5175,SUZUKI,MARUTI,2010,800,Manual,Petrol,165000,Ja-Ela,1/22/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.134375
5176,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Matara,1/22/2025,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,19.5
5177,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Divulapitiya,1/21/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18
5178,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Ja-Ela,1/21/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.52105263
5179,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,Ja-Ela,1/21/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.185
5180,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Homagama,1/20/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.5
5181,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Balangoda,1/20/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.3
5182,SUZUKI,MARUTI,2008,800,Manual,Petrol,187000,Ratnapura,1/20/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.8
5183,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Matara,1/20/2025,No Leasing,USED,Available,Available,Not_Available,Not_Available,17.52105263
5184,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,Ja-Ela,1/20/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.185
5185,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Kuliyapitiya,1/19/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.3
5186,SUZUKI,MARUTI,2002,800,Manual,Petrol,253000,Anuradapura,1/19/2025,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,13.7
5187,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Gampaha,1/19/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.75
5188,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Veyangoda,1/5/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16
5189,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Kandana,1/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.4
5190,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Horana,1/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.9
5191,SUZUKI,MARUTI,2006,,Manual,Petrol,209000,Dompe,1/4/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.9
5192,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Bandarawela,1/3/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5
5193,SUZUKI,MARUTI,2010,800,Manual,Petrol,165000,Kandy,1/3/2025,No Leasing,USED,Available,Available,Available,Available,19.134375
5194,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Homagama,1/3/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.25
5195,SUZUKI,MARUTI,2000,795,Manual,Petrol,275000,Kurunegala,1/2/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15
5196,SUZUKI,MARUTI,1995,800,Manual,Petrol,330000,Kandy,1/2/2025,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12
5197,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,Kurunegala,1/2/2025,No Leasing,USED,Available,Available,Available,Available,14.75
5198,SUZUKI,MARUTI,2003,-800,Manual,Petrol,242000,Hambantota,1/1/2025,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,14.18333333
5199,SUZUKI,MARUTI,1999,800,Manual,Petrol,286000,Negombo,12/31/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12
5200,SUZUKI,MARUTI,2010,800,Manual,Petrol,165000,Tangalle,12/30/2024,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,16.25
5201,SUZUKI,MARUTI,2012,800,Manual,Petrol,143000,Negombo,12/30/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.97
5202,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Negombo,12/30/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.75
5203,SUZUKI,MARUTI,2012,795,Manual,Petrol,143000,Gampaha,12/29/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,21
5204,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Kuliyapitiya,12/29/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.25
5205,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,Ja-Ela,12/28/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.185
5206,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Katunayake,12/28/2024,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,21
5207,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Ja-Ela,12/28/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
5208,SUZUKI,MARUTI,2006,800,Manual,Petrol,209000,Kuliyapitiya,12/27/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.25
5209,SUZUKI,MARUTI,2010,800,Manual,Petrol,165000,Ja-Ela,12/27/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.134375
5210,SUZUKI,MARUTI,2007,800,Manual,Petrol,198000,Homagama,12/27/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.25
5211,SUZUKI,MARUTI,2010,800,Manual,Petrol,165000,Ja-Ela,12/26/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.134375
5212,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Ja-Ela,12/26/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.69166667
5213,SUZUKI,MARUTI,1999,800,Manual,Petrol,286000,Kegalle,12/26/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.5
5214,SUZUKI,MARUTI,2006,-800,Manual,Petrol,209000,Moneragala,12/24/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.75
5215,SUZUKI,MARUTI,2000,800,Manual,Petrol,275000,Kalutara,12/24/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.75
5216,SUZUKI,MARUTI,2012,800,Manual,Petrol,143000,Ja-Ela,12/24/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.97
5217,SUZUKI,MARUTI,2003,800,Manual,Petrol,242000,Galle,12/23/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.75
5218,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Ratnapura,12/23/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,21.5
5219,SUZUKI,MARUTI,2000,800,Manual,Petrol,275000,Kurunegala,12/23/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.9
5220,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,Jaffna,12/22/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16
5221,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Ja-Ela,12/22/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.69166667
5222,SUZUKI,MARUTI,2011,-800,Manual,Petrol,154000,Minuwangoda,12/22/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.03478261
5223,SUZUKI,MARUTI,2010,800,Manual,Petrol,165000,Galle,12/22/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.5
5224,SUZUKI,MARUTI,2004,,Manual,Petrol,231000,Dambulla,12/21/2024,No Leasing,USED,Available,Available,Not_Available,Not_Available,14.5
5225,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Kandy,12/21/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,22.5
5226,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Dompe,12/21/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.5
5227,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Ja-Ela,12/21/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.03478261
5228,SUZUKI,MARUTI,2012,800,Manual,Petrol,143000,Ja-Ela,12/21/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,20.97
5229,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Kegalle,12/20/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.5
5230,SUZUKI,MARUTI,1994,800,Manual,Petrol,341000,Kurunegala,12/20/2024,,USED,Available,Not_Available,Not_Available,Not_Available,12
5231,SUZUKI,MARUTI,2010,800,Manual,Petrol,165000,Homagama,12/20/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.5
5232,SUZUKI,MARUTI,2004,800,Manual,Petrol,231000,Ja-Ela,12/20/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.185
5233,SUZUKI,MARUTI,2005,800,Manual,Petrol,220000,Kurunegala,12/19/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.69166667
5234,SUZUKI,MARUTI,2011,800,Manual,Petrol,154000,Colombo,12/19/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,21.5
5235,SUZUKI,MARUTI,2008,800,Manual,Petrol,187000,Balangoda,12/19/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.5
5236,SUZUKI,MARUTI,1996,800,Manual,Petrol,319000,Gampaha,12/19/2024,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12
